sample_id,tree_albedo,tree_alloc_abg,tree_ctmp_lfdsp,tree_ctmp_lfshd,tree_sla,tree_ek0,tree_lue,tree_pmax,tree_topt,tree_tmin,tree_tmax,tree_gs_b0,tree_gs_b1,tree_gs_b2,tree_km_nstl,tree_kmci,tree_cmpcd0,tree_rgf,tree_rgc,tree_rgr,tree_rmf0,tree_rmc_s,tree_rmr_s,tree_rmc_h,tree_rmr_h,tree_qtf0,tree_qtc0,tree_qtr0,tree_f_sz_s,tree_f_sz_r,tree_lf0,tree_lc0,tree_lr0,tree_dcd,tree_root_spt_a,tree_root_spt_b,c3_albedo,c3_alloc_abg,c3_ctmp_lfdsp,c3_ctmp_lfshd,c3_sla,c3_ek0,c3_lue,c3_pmax,c3_topt,c3_tmin,c3_tmax,c3_gs_b0,c3_gs_b1,c3_gs_b2,c3_km_nstl,c3_kmci,c3_cmpcd0,c3_rgf,c3_rgc,c3_rgr,c3_rmf0,c3_rmc_s,c3_rmr_s,c3_rmc_h,c3_rmr_h,c3_qtf0,c3_qtc0,c3_qtr0,c3_f_sz_s,c3_f_sz_r,c3_lf0,c3_lc0,c3_lr0,c3_root_spt_a,c3_root_spt_b,c4_kmci,c4_cmpcd0,soil_albedo0,soil_sr_lf,soil_sr_lc,soil_sr_lr,soil_sr_ha,soil_sr_hi,soil_sr_hp,soil_kml,soil_kmh,soil_kmsl,soil_kmsh,soil_f_co2_lf,soil_f_co2_lc,soil_f_co2_lr,soil_f_hm_a,soil_f_hm_i,soil_f_hm_p,over_ke_d,over_ke_n,over_scttr,over_spect,over_rfl_d,over_photocap_n0,over_nc_ct,over_acen_et,over_hc_et,over_str_et,over_kc0,over_ko0,over_acen_kc,over_acen_ko,over_acen_vc,over_cv_j,over_cv_p,over_jvr,over_gss_b0,over_gss_b1,over_gss_b2,under_nc_ct,under_gss_b0,under_gss_b1,under_gss_b2,mean_GPP,mean_NEP,mean_ER,mean_NPP,sd_annual_GPP,sd_annual_NEP,sd_annual_ER,sd_annual_NPP,sd_daily_GPP,sd_daily_NEP,sd_daily_ER,sd_daily_NPP
295,0.2,0.9,7.0,11.0,50.0,0.7400000000000001,0.044,5.0,30.0,-2.0001999999999995,48.0,70.0,16600.0,13.200000000000001,0.6,198.0,20.0,0.5,0.18000000000000002,0.42000000000000004,1.22,0.5,0.023000000000000003,0.44,0.302,3.0,1.4,1.8,182.0,80.0,0.005,0.0,0.005,0.04800000000000001,5.800000000000001,4.1,0.3,0.9,1.4000000000000001,14.0,286.0,50.0,0.08,8.0,25.0,-5.0,50.0,1.0,6400.0,40.800000000000004,0.4,198.0,62.0,0.1,0.1,0.5,0.40800000000000003,0.5,0.041,0.8300000000000001,0.10400000000000001,2.6,3.0,2.6,64.0,64.2,0.001,0.004,0.004,10.0,0.5,161.0,15.0,0.37000000000000005,10.0,10.0,0.3,2.48,0.17200000000000001,0.04020000000000001,0.7300000000000001,0.7300000000000001,0.9,0.39,0.66,0.78,0.66,0.5,0.30000000000000004,1.0,0.54,0.3,0.05,0.3,0.08600000000000001,1.1,118.0,30000.0,210000.0,760.0,34.0,23000.0,80000.0,38000.0,76000.0,0.81,0.6,2.14,4.6,10000.0,2.4000000000000004,30.0,1.0,10000.0,2.4000000000000004,0.841,-0.0316,0.8725999999999999,0.5257000000000001,0.008615231988880064,0.004221637386396684,0.008656404180335704,0.004643992535164835,0.0001613967533898472,0.00012630555402385322,0.00010334013199658862,0.0001271738337052382
296,0.2,0.9,7.0,11.0,50.0,0.7400000000000001,0.044,5.0,30.0,-2.0001999999999995,48.0,70.0,16600.0,13.200000000000001,0.6,198.0,20.0,0.5,0.18000000000000002,0.42000000000000004,1.22,0.5,0.023000000000000003,0.44,0.302,3.0,1.4,1.8,182.0,80.0,0.005,0.0,0.005,0.04800000000000001,5.800000000000001,4.1,0.3,0.9,1.4000000000000001,14.0,286.0,50.0,0.08,8.0,25.0,-5.0,50.0,1.0,6400.0,40.800000000000004,0.4,198.0,62.0,0.1,0.1,0.5,0.40800000000000003,0.5,0.041,0.8300000000000001,0.10400000000000001,2.6,3.0,2.6,64.0,64.2,0.001,0.004,0.004,10.0,0.5,161.0,15.0,0.37000000000000005,10.0,10.0,0.3,2.48,0.17200000000000001,0.04020000000000001,0.7300000000000001,0.7300000000000001,0.9,0.39,0.66,0.42000000000000004,0.66,0.5,0.30000000000000004,1.0,0.54,0.3,0.05,0.3,0.08600000000000001,1.1,118.0,30000.0,210000.0,760.0,34.0,23000.0,80000.0,38000.0,76000.0,0.81,0.6,2.14,4.6,10000.0,2.4000000000000004,30.0,1.0,10000.0,2.4000000000000004,0.841,-0.0849,0.9259000000000001,0.5257000000000001,0.008615231988880064,0.00802011360407209,0.011732670435819582,0.004643992535164835,0.0001613967533898472,0.00013292793138725212,0.00011942766315984385,0.0001271738337052382
297,0.2,0.9,7.0,11.0,50.0,0.7400000000000001,0.044,20.0,30.0,-2.0001999999999995,48.0,70.0,16600.0,13.200000000000001,0.6,198.0,20.0,0.5,0.18000000000000002,0.42000000000000004,1.22,0.5,0.023000000000000003,0.44,0.302,3.0,1.4,1.8,182.0,80.0,0.005,0.0,0.005,0.04800000000000001,5.800000000000001,4.1,0.3,0.9,1.4000000000000001,14.0,286.0,50.0,0.08,8.0,25.0,-5.0,50.0,1.0,6400.0,40.800000000000004,0.4,198.0,62.0,0.1,0.1,0.5,0.40800000000000003,0.5,0.041,0.8300000000000001,0.10400000000000001,2.6,3.0,2.6,64.0,64.2,0.001,0.004,0.004,10.0,0.5,161.0,15.0,0.37000000000000005,10.0,10.0,0.3,2.48,0.17200000000000001,0.04020000000000001,0.7300000000000001,0.7300000000000001,0.9,0.39,0.66,0.42000000000000004,0.66,0.5,0.30000000000000004,1.0,0.54,0.3,0.05,0.3,0.08600000000000001,1.1,118.0,30000.0,210000.0,760.0,34.0,23000.0,80000.0,38000.0,76000.0,0.81,0.6,2.14,4.6,10000.0,2.4000000000000004,30.0,1.0,10000.0,2.4000000000000004,2.1807000000000003,-0.1292,2.31,0.959,0.02380966190436148,0.017548662500474373,0.02418907007536911,0.012952906151816953,0.0006575798090255459,0.0004625983698018828,0.0003135879516520597,0.00046951370860413556
298,0.2,0.9,7.0,11.0,50.0,0.7400000000000001,0.044,20.0,30.0,-2.0001999999999995,48.0,70.0,16600.0,13.200000000000001,0.6,198.0,20.0,0.5,0.18000000000000002,0.42000000000000004,1.22,0.5,0.023000000000000003,0.44,0.302,3.0,2.6,1.8,182.0,80.0,0.005,0.0,0.005,0.04800000000000001,5.800000000000001,4.1,0.3,0.9,1.4000000000000001,14.0,286.0,50.0,0.08,8.0,25.0,-5.0,50.0,1.0,6400.0,40.800000000000004,0.4,198.0,62.0,0.1,0.1,0.5,0.40800000000000003,0.5,0.041,0.8300000000000001,0.10400000000000001,2.6,3.0,2.6,64.0,64.2,0.001,0.004,0.004,10.0,0.5,161.0,15.0,0.37000000000000005,10.0,10.0,0.3,2.48,0.17200000000000001,0.04020000000000001,0.7300000000000001,0.7300000000000001,0.9,0.39,0.66,0.42000000000000004,0.66,0.5,0.30000000000000004,1.0,0.54,0.3,0.05,0.3,0.08600000000000001,1.1,118.0,30000.0,210000.0,760.0,34.0,23000.0,80000.0,38000.0,76000.0,0.81,0.6,2.14,4.6,10000.0,2.4000000000000004,30.0,1.0,10000.0,2.4000000000000004,2.0913,-0.1276,2.2189,0.9277000000000001,0.02367863547119597,0.016853618141053406,0.026863647473036108,0.0118701305805791,0.0005475362075008401,0.000400567938403753,0.00031574894652427527,0.0003971580394617501
299,0.2,0.9,7.0,11.0,50.0,0.7400000000000001,0.044,20.0,30.0,-2.0001999999999995,48.0,70.0,16600.0,13.200000000000001,0.6,198.0,20.0,0.26,0.18000000000000002,0.42000000000000004,1.22,0.5,0.023000000000000003,0.44,0.302,3.0,2.6,1.8,182.0,80.0,0.005,0.0,0.005,0.04800000000000001,5.800000000000001,4.1,0.3,0.9,1.4000000000000001,14.0,286.0,50.0,0.08,8.0,25.0,-5.0,50.0,1.0,6400.0,40.800000000000004,0.4,198.0,62.0,0.1,0.1,0.5,0.40800000000000003,0.5,0.041,0.8300000000000001,0.10400000000000001,2.6,3.0,2.6,64.0,64.2,0.001,0.004,0.004,10.0,0.5,161.0,15.0,0.37000000000000005,10.0,10.0,0.3,2.48,0.17200000000000001,0.04020000000000001,0.7300000000000001,0.7300000000000001,0.9,0.39,0.66,0.42000000000000004,0.66,0.5,0.30000000000000004,1.0,0.54,0.3,0.05,0.3,0.08600000000000001,1.1,118.0,30000.0,210000.0,760.0,34.0,23000.0,80000.0,38000.0,76000.0,0.81,0.6,2.14,4.6,10000.0,2.4000000000000004,30.0,1.0,10000.0,2.4000000000000004,2.0913,-0.1276,2.2189,0.9277000000000001,0.02367863547119597,0.016853618141053406,0.026863647473036108,0.0118701305805791,0.0005475362075008401,0.000400567938403753,0.00031574894652427527,0.0003971580394617501
300,0.2,0.9,7.0,11.0,50.0,0.7400000000000001,0.044,20.0,30.0,-2.0001999999999995,48.0,70.0,16600.0,13.200000000000001,0.6,198.0,20.0,0.26,0.18000000000000002,0.42000000000000004,1.22,0.5,0.023000000000000003,0.44,0.302,3.0,2.6,1.8,182.0,80.0,0.005,0.0,0.005,0.04800000000000001,5.800000000000001,4.1,0.3,0.9,1.4000000000000001,14.0,286.0,50.0,0.08,8.0,25.0,-5.0,50.0,1.0,6400.0,40.800000000000004,0.4,198.0,62.0,0.1,0.1,0.5,0.40800000000000003,0.5,0.041,0.8300000000000001,0.10400000000000001,2.6,3.0,2.6,241.0,64.2,0.001,0.004,0.004,10.0,0.5,161.0,15.0,0.37000000000000005,10.0,10.0,0.3,2.48,0.17200000000000001,0.04020000000000001,0.7300000000000001,0.7300000000000001,0.9,0.39,0.66,0.42000000000000004,0.66,0.5,0.30000000000000004,1.0,0.54,0.3,0.05,0.3,0.08600000000000001,1.1,118.0,30000.0,210000.0,760.0,34.0,23000.0,80000.0,38000.0,76000.0,0.81,0.6,2.14,4.6,10000.0,2.4000000000000004,30.0,1.0,10000.0,2.4000000000000004,2.0911999999999997,-0.1276,2.2189,0.9275,0.023785149428442433,0.016991501143545588,0.026863647473036108,0.011853269591129662,0.0005474910476903198,0.0004005577846366294,0.0003158434098431849,0.00039705141748145125
301,0.2,0.9,7.0,11.0,50.0,0.7400000000000001,0.044,20.0,30.0,-2.0001999999999995,48.0,70.0,16600.0,13.200000000000001,0.6,198.0,20.0,0.26,0.18000000000000002,0.42000000000000004,1.22,0.5,0.023000000000000003,0.44,0.302,3.0,2.6,1.8,182.0,80.0,0.005,0.0,0.005,0.04800000000000001,5.800000000000001,4.1,0.3,0.9,1.4000000000000001,14.0,286.0,50.0,0.08,8.0,25.0,-5.0,50.0,1.0,6400.0,40.800000000000004,0.4,198.0,62.0,0.1,0.1,0.5,0.40800000000000003,0.5,0.041,0.8300000000000001,0.10400000000000001,2.6,3.0,2.6,241.0,64.2,0.001,0.004,0.004,10.0,0.5,161.0,15.0,0.37000000000000005,4.18,10.0,0.3,2.48,0.17200000000000001,0.04020000000000001,0.7300000000000001,0.7300000000000001,0.9,0.39,0.66,0.42000000000000004,0.66,0.5,0.30000000000000004,1.0,0.54,0.3,0.05,0.3,0.08600000000000001,1.1,118.0,30000.0,210000.0,760.0,34.0,23000.0,80000.0,38000.0,76000.0,0.81,0.6,2.14,4.6,10000.0,2.4000000000000004,30.0,1.0,10000.0,2.4000000000000004,2.0911999999999997,-0.1275,2.2189,0.9275,0.023785149428442433,0.017037540250217396,0.027143446108898343,0.011853269591129662,0.0005474910476903198,0.00040333736789471565,0.0003212117369860233,0.00039705141748145125
302,0.2,0.9,7.0,11.0,50.0,0.7400000000000001,0.044,20.0,30.0,-2.0001999999999995,48.0,70.0,16600.0,13.200000000000001,0.6,198.0,20.0,0.26,0.18000000000000002,0.42000000000000004,1.22,0.5,0.023000000000000003,0.44,0.302,3.0,2.6,1.8,182.0,80.0,0.005,0.0,0.005,0.04800000000000001,5.800000000000001,4.1,0.3,0.9,1.4000000000000001,14.0,94.0,50.0,0.08,8.0,25.0,-5.0,50.0,1.0,6400.0,40.800000000000004,0.4,198.0,62.0,0.1,0.1,0.5,0.40800000000000003,0.5,0.041,0.8300000000000001,0.10400000000000001,2.6,3.0,2.6,241.0,64.2,0.001,0.004,0.004,10.0,0.5,161.0,15.0,0.37000000000000005,4.18,10.0,0.3,2.48,0.17200000000000001,0.04020000000000001,0.7300000000000001,0.7300000000000001,0.9,0.39,0.66,0.42000000000000004,0.66,0.5,0.30000000000000004,1.0,0.54,0.3,0.05,0.3,0.08600000000000001,1.1,118.0,30000.0,210000.0,760.0,34.0,23000.0,80000.0,38000.0,76000.0,0.81,0.6,2.14,4.6,10000.0,2.4000000000000004,30.0,1.0,10000.0,2.4000000000000004,1.916,-0.10329999999999999,2.0195999999999996,0.808,0.021207964960782498,0.014205241599103092,0.0238569812749969,0.010044346115546205,0.00047630820426214213,0.0003638952308469398,0.00028725623530205914,0.0003458489442226826
303,0.2,0.9,7.0,11.0,50.0,0.7400000000000001,0.044,20.0,30.0,-2.0001999999999995,48.0,28.6,16600.0,13.200000000000001,0.6,198.0,20.0,0.26,0.18000000000000002,0.42000000000000004,1.22,0.5,0.023000000000000003,0.44,0.302,3.0,2.6,1.8,182.0,80.0,0.005,0.0,0.005,0.04800000000000001,5.800000000000001,4.1,0.3,0.9,1.4000000000000001,14.0,94.0,50.0,0.08,8.0,25.0,-5.0,50.0,1.0,6400.0,40.800000000000004,0.4,198.0,62.0,0.1,0.1,0.5,0.40800000000000003,0.5,0.041,0.8300000000000001,0.10400000000000001,2.6,3.0,2.6,241.0,64.2,0.001,0.004,0.004,10.0,0.5,161.0,15.0,0.37000000000000005,4.18,10.0,0.3,2.48,0.17200000000000001,0.04020000000000001,0.7300000000000001,0.7300000000000001,0.9,0.39,0.66,0.42000000000000004,0.66,0.5,0.30000000000000004,1.0,0.54,0.3,0.05,0.3,0.08600000000000001,1.1,118.0,30000.0,210000.0,760.0,34.0,23000.0,80000.0,38000.0,76000.0,0.81,0.6,2.14,4.6,10000.0,2.4000000000000004,30.0,1.0,10000.0,2.4000000000000004,1.9109000000000003,-0.1036,2.0143999999999997,0.8074,0.02115787218875173,0.01550053762508471,0.02366525817405015,0.011107554986484509,0.0004776061337399165,0.00036243108608340947,0.0002883168531232447,0.0003466740493371566
304,0.2,0.9,7.0,11.0,50.0,0.7400000000000001,0.044,20.0,30.0,-2.0001999999999995,48.0,28.6,16600.0,13.200000000000001,0.6,198.0,20.0,0.26,0.18000000000000002,0.42000000000000004,1.22,0.5,0.023000000000000003,0.44,0.302,3.0,2.6,1.8,182.0,80.0,0.005,0.0,0.005,0.04800000000000001,5.800000000000001,4.1,0.3,0.9,1.4000000000000001,14.0,94.0,50.0,0.08,8.0,25.0,-5.0,50.0,1.0,6400.0,40.800000000000004,0.4,450.0,62.0,0.1,0.1,0.5,0.40800000000000003,0.5,0.041,0.8300000000000001,0.10400000000000001,2.6,3.0,2.6,241.0,64.2,0.001,0.004,0.004,10.0,0.5,161.0,15.0,0.37000000000000005,4.18,10.0,0.3,2.48,0.17200000000000001,0.04020000000000001,0.7300000000000001,0.7300000000000001,0.9,0.39,0.66,0.42000000000000004,0.66,0.5,0.30000000000000004,1.0,0.54,0.3,0.05,0.3,0.08600000000000001,1.1,118.0,30000.0,210000.0,760.0,34.0,23000.0,80000.0,38000.0,76000.0,0.81,0.6,2.14,4.6,10000.0,2.4000000000000004,30.0,1.0,10000.0,2.4000000000000004,1.8021999999999998,-0.091,1.8931,0.7384000000000001,0.019736035850978603,0.013968217893171308,0.02103674034741227,0.010112698288126016,0.00046661998935503316,0.00034149878245723814,0.00027437186436902994,0.00033405174979591603
305,0.2,0.9,7.0,11.0,200.0,0.7400000000000001,0.044,20.0,30.0,-2.0001999999999995,48.0,28.6,16600.0,13.200000000000001,0.6,198.0,20.0,0.26,0.18000000000000002,0.42000000000000004,1.22,0.5,0.023000000000000003,0.44,0.302,3.0,2.6,1.8,182.0,80.0,0.005,0.0,0.005,0.04800000000000001,5.800000000000001,4.1,0.3,0.9,1.4000000000000001,14.0,94.0,50.0,0.08,8.0,25.0,-5.0,50.0,1.0,6400.0,40.800000000000004,0.4,450.0,62.0,0.1,0.1,0.5,0.40800000000000003,0.5,0.041,0.8300000000000001,0.10400000000000001,2.6,3.0,2.6,241.0,64.2,0.001,0.004,0.004,10.0,0.5,161.0,15.0,0.37000000000000005,4.18,10.0,0.3,2.48,0.17200000000000001,0.04020000000000001,0.7300000000000001,0.7300000000000001,0.9,0.39,0.66,0.42000000000000004,0.66,0.5,0.30000000000000004,1.0,0.54,0.3,0.05,0.3,0.08600000000000001,1.1,118.0,30000.0,210000.0,760.0,34.0,23000.0,80000.0,38000.0,76000.0,0.81,0.6,2.14,4.6,10000.0,2.4000000000000004,30.0,1.0,10000.0,2.4000000000000004,2.0029,-0.0629,2.0656,0.4824,0.03444625443273105,0.024955293359659524,0.024833668901535946,0.02368872211740337,0.0008252045185337226,0.0006568718910129755,0.00032329565711461546,0.000652149204131998
306,0.2,0.9,7.0,11.0,200.0,0.7400000000000001,0.044,20.0,30.0,-2.0001999999999995,48.0,28.6,16600.0,13.200000000000001,0.6,198.0,20.0,0.26,0.18000000000000002,0.42000000000000004,1.22,0.5,0.023000000000000003,0.44,0.302,3.0,2.6,1.8,182.0,80.0,0.005,0.0,0.005,0.04800000000000001,5.800000000000001,4.1,0.3,0.9,1.4000000000000001,14.0,94.0,50.0,0.08,8.0,25.0,-5.0,50.0,1.0,6400.0,40.800000000000004,0.4,450.0,62.0,0.1,0.1,0.5,0.40800000000000003,0.5,0.041,2.0,0.10400000000000001,2.6,3.0,2.6,241.0,64.2,0.001,0.004,0.004,10.0,0.5,161.0,15.0,0.37000000000000005,4.18,10.0,0.3,2.48,0.17200000000000001,0.04020000000000001,0.7300000000000001,0.7300000000000001,0.9,0.39,0.66,0.42000000000000004,0.66,0.5,0.30000000000000004,1.0,0.54,0.3,0.05,0.3,0.08600000000000001,1.1,118.0,30000.0,210000.0,760.0,34.0,23000.0,80000.0,38000.0,76000.0,0.81,0.6,2.14,4.6,10000.0,2.4000000000000004,30.0,1.0,10000.0,2.4000000000000004,2.0032,-0.0627,2.0658000000000003,0.4827,0.03386837266044337,0.02454044281045746,0.024813974557360535,0.023242920068987313,0.0008263333705392942,0.0006582965181368526,0.00032332616731419497,0.0006534269835655524
307,0.2,0.9,7.0,11.0,200.0,0.7400000000000001,0.044,20.0,30.0,-2.0001999999999995,48.0,28.6,16600.0,13.200000000000001,0.6,198.0,20.0,0.26,0.18000000000000002,0.42000000000000004,1.22,0.5,0.023000000000000003,0.44,0.302,3.0,2.6,1.8,182.0,80.0,0.005,0.0,0.005,0.04800000000000001,5.800000000000001,4.1,0.3,0.9,1.4000000000000001,14.0,94.0,200.0,0.08,8.0,25.0,-5.0,50.0,1.0,6400.0,40.800000000000004,0.4,450.0,62.0,0.1,0.1,0.5,0.40800000000000003,0.5,0.041,2.0,0.10400000000000001,2.6,3.0,2.6,241.0,64.2,0.001,0.004,0.004,10.0,0.5,161.0,15.0,0.37000000000000005,4.18,10.0,0.3,2.48,0.17200000000000001,0.04020000000000001,0.7300000000000001,0.7300000000000001,0.9,0.39,0.66,0.42000000000000004,0.66,0.5,0.30000000000000004,1.0,0.54,0.3,0.05,0.3,0.08600000000000001,1.1,118.0,30000.0,210000.0,760.0,34.0,23000.0,80000.0,38000.0,76000.0,0.81,0.6,2.14,4.6,10000.0,2.4000000000000004,30.0,1.0,10000.0,2.4000000000000004,1.6732,-0.027100000000000003,1.7002,0.273,0.03230686201619301,0.02269336662747264,0.020552372125864207,0.022310934040908677,0.0008103395862812816,0.0006406837052915183,0.0002885305316188872,0.0006396633233962309
308,0.2,0.9,7.0,11.0,200.0,0.7400000000000001,0.044,20.0,30.0,-2.0001999999999995,48.0,28.6,16600.0,13.200000000000001,0.6,198.0,20.0,0.26,0.18000000000000002,0.42000000000000004,1.22,0.5,0.023000000000000003,0.44,0.302,3.0,2.6,3.0,182.0,80.0,0.005,0.0,0.005,0.04800000000000001,5.800000000000001,4.1,0.3,0.9,1.4000000000000001,14.0,94.0,200.0,0.08,8.0,25.0,-5.0,50.0,1.0,6400.0,40.800000000000004,0.4,450.0,62.0,0.1,0.1,0.5,0.40800000000000003,0.5,0.041,2.0,0.10400000000000001,2.6,3.0,2.6,241.0,64.2,0.001,0.004,0.004,10.0,0.5,161.0,15.0,0.37000000000000005,4.18,10.0,0.3,2.48,0.17200000000000001,0.04020000000000001,0.7300000000000001,0.7300000000000001,0.9,0.39,0.66,0.42000000000000004,0.66,0.5,0.30000000000000004,1.0,0.54,0.3,0.05,0.3,0.08600000000000001,1.1,118.0,30000.0,210000.0,760.0,34.0,23000.0,80000.0,38000.0,76000.0,0.81,0.6,2.14,4.6,10000.0,2.4000000000000004,30.0,1.0,10000.0,2.4000000000000004,1.677,-0.0249,1.7016000000000002,0.2746,0.024904261125803802,0.017540112757777688,0.019021625120431266,0.017160678567262097,0.0008106634531627256,0.0006453923804044408,0.00028483154526881023,0.0006440906350632332
309,0.2,0.9,7.0,11.0,200.0,0.7400000000000001,0.044,20.0,30.0,-2.0001999999999995,48.0,28.6,16600.0,13.200000000000001,0.6,198.0,20.0,0.26,0.18000000000000002,0.42000000000000004,1.22,0.5,0.023000000000000003,0.44,0.302,3.0,2.6,3.0,182.0,80.0,0.005,0.0,0.005,0.04800000000000001,5.800000000000001,4.1,0.3,0.42000000000000004,1.4000000000000001,14.0,94.0,200.0,0.08,8.0,25.0,-5.0,50.0,1.0,6400.0,40.800000000000004,0.4,450.0,62.0,0.1,0.1,0.5,0.40800000000000003,0.5,0.041,2.0,0.10400000000000001,2.6,3.0,2.6,241.0,64.2,0.001,0.004,0.004,10.0,0.5,161.0,15.0,0.37000000000000005,4.18,10.0,0.3,2.48,0.17200000000000001,0.04020000000000001,0.7300000000000001,0.7300000000000001,0.9,0.39,0.66,0.42000000000000004,0.66,0.5,0.30000000000000004,1.0,0.54,0.3,0.05,0.3,0.08600000000000001,1.1,118.0,30000.0,210000.0,760.0,34.0,23000.0,80000.0,38000.0,76000.0,0.81,0.6,2.14,4.6,10000.0,2.4000000000000004,30.0,1.0,10000.0,2.4000000000000004,1.677,-0.0208,1.6975000000000002,0.2575,0.024904261125803802,0.017459795085980948,0.01904526771201239,0.0170636064964786,0.0008106640278466457,0.000642579498223031,0.0002828777258631999,0.0006415026556501936
310,0.2,0.9,7.0,11.0,200.0,0.26,0.044,20.0,30.0,-2.0001999999999995,48.0,28.6,16600.0,13.200000000000001,0.6,198.0,20.0,0.26,0.18000000000000002,0.42000000000000004,1.22,0.5,0.023000000000000003,0.44,0.302,3.0,2.6,3.0,182.0,80.0,0.005,0.0,0.005,0.04800000000000001,5.800000000000001,4.1,0.3,0.42000000000000004,1.4000000000000001,14.0,94.0,200.0,0.08,8.0,25.0,-5.0,50.0,1.0,6400.0,40.800000000000004,0.4,450.0,62.0,0.1,0.1,0.5,0.40800000000000003,0.5,0.041,2.0,0.10400000000000001,2.6,3.0,2.6,241.0,64.2,0.001,0.004,0.004,10.0,0.5,161.0,15.0,0.37000000000000005,4.18,10.0,0.3,2.48,0.17200000000000001,0.04020000000000001,0.7300000000000001,0.7300000000000001,0.9,0.39,0.66,0.42000000000000004,0.66,0.5,0.30000000000000004,1.0,0.54,0.3,0.05,0.3,0.08600000000000001,1.1,118.0,30000.0,210000.0,760.0,34.0,23000.0,80000.0,38000.0,76000.0,0.81,0.6,2.14,4.6,10000.0,2.4000000000000004,30.0,1.0,10000.0,2.4000000000000004,1.3138,-0.0213,1.335,0.23929999999999998,0.01905430834920725,0.01179500836041341,0.015563490039905058,0.011245245909074443,0.0006405198578634381,0.0004955053535173533,0.00022735288489400128,0.0004966320277388715
311,0.2,0.9,7.0,11.0,200.0,0.26,0.044,20.0,30.0,-2.0001999999999995,48.0,28.6,16600.0,13.200000000000001,0.6,198.0,20.0,0.26,0.18000000000000002,0.42000000000000004,1.22,0.5,0.023000000000000003,0.44,0.302,3.0,2.6,3.0,182.0,80.0,0.005,0.0,0.005,0.04800000000000001,5.800000000000001,4.1,0.3,0.42000000000000004,1.4000000000000001,14.0,94.0,200.0,0.08,8.0,25.0,-5.0,50.0,1.0,6400.0,40.800000000000004,0.4,450.0,62.0,0.1,0.1,0.5,0.40800000000000003,0.5,0.041,2.0,0.10400000000000001,2.6,3.0,2.6,241.0,64.2,0.001,0.004,0.004,10.0,0.5,161.0,15.0,0.37000000000000005,4.18,10.0,0.3,2.48,0.17200000000000001,0.04020000000000001,0.7300000000000001,0.7300000000000001,0.9,0.39,0.66,0.42000000000000004,0.66,0.5,0.30000000000000004,1.0,0.54,0.3,0.22999999999999998,0.3,0.08600000000000001,1.1,118.0,30000.0,210000.0,760.0,34.0,23000.0,80000.0,38000.0,76000.0,0.81,0.6,2.14,4.6,10000.0,2.4000000000000004,30.0,1.0,10000.0,2.4000000000000004,1.3138,-0.0213,1.335,0.23929999999999998,0.01905430834920725,0.01179500836041341,0.015563490039905058,0.011245245909074443,0.0006405198578634381,0.0004955053535173533,0.00022735288489400128,0.0004966320277388715
312,0.2,0.9,7.0,11.0,200.0,0.26,0.044,20.0,30.0,-2.0001999999999995,48.0,28.6,16600.0,13.200000000000001,0.6,198.0,20.0,0.26,0.18000000000000002,0.42000000000000004,1.22,0.5,0.023000000000000003,0.44,0.302,3.0,2.6,3.0,182.0,80.0,0.005,0.0,0.005,0.16200000000000003,5.800000000000001,4.1,0.3,0.42000000000000004,1.4000000000000001,14.0,94.0,200.0,0.08,8.0,25.0,-5.0,50.0,1.0,6400.0,40.800000000000004,0.4,450.0,62.0,0.1,0.1,0.5,0.40800000000000003,0.5,0.041,2.0,0.10400000000000001,2.6,3.0,2.6,241.0,64.2,0.001,0.004,0.004,10.0,0.5,161.0,15.0,0.37000000000000005,4.18,10.0,0.3,2.48,0.17200000000000001,0.04020000000000001,0.7300000000000001,0.7300000000000001,0.9,0.39,0.66,0.42000000000000004,0.66,0.5,0.30000000000000004,1.0,0.54,0.3,0.22999999999999998,0.3,0.08600000000000001,1.1,118.0,30000.0,210000.0,760.0,34.0,23000.0,80000.0,38000.0,76000.0,0.81,0.6,2.14,4.6,10000.0,2.4000000000000004,30.0,1.0,10000.0,2.4000000000000004,1.3138,-0.0213,1.335,0.23929999999999998,0.01905430834920725,0.01179500836041341,0.015563490039905058,0.011245245909074443,0.0006405198578634381,0.0004955053535173533,0.00022735288489400128,0.0004966320277388715
