sample_id,tree_albedo,tree_alloc_abg,tree_ctmp_lfdsp,tree_ctmp_lfshd,tree_sla,tree_ek0,tree_lue,tree_pmax,tree_topt,tree_tmin,tree_tmax,tree_gs_b0,tree_gs_b1,tree_gs_b2,tree_km_nstl,tree_kmci,tree_cmpcd0,tree_rgf,tree_rgc,tree_rgr,tree_rmf0,tree_rmc_s,tree_rmr_s,tree_rmc_h,tree_rmr_h,tree_qtf0,tree_qtc0,tree_qtr0,tree_f_sz_s,tree_f_sz_r,tree_lf0,tree_lc0,tree_lr0,tree_dcd,tree_root_spt_a,tree_root_spt_b,c3_albedo,c3_alloc_abg,c3_ctmp_lfdsp,c3_ctmp_lfshd,c3_sla,c3_ek0,c3_lue,c3_pmax,c3_topt,c3_tmin,c3_tmax,c3_gs_b0,c3_gs_b1,c3_gs_b2,c3_km_nstl,c3_kmci,c3_cmpcd0,c3_rgf,c3_rgc,c3_rgr,c3_rmf0,c3_rmc_s,c3_rmr_s,c3_rmc_h,c3_rmr_h,c3_qtf0,c3_qtc0,c3_qtr0,c3_f_sz_s,c3_f_sz_r,c3_lf0,c3_lc0,c3_lr0,c3_root_spt_a,c3_root_spt_b,c4_kmci,c4_cmpcd0,soil_albedo0,soil_sr_lf,soil_sr_lc,soil_sr_lr,soil_sr_ha,soil_sr_hi,soil_sr_hp,soil_kml,soil_kmh,soil_kmsl,soil_kmsh,soil_f_co2_lf,soil_f_co2_lc,soil_f_co2_lr,soil_f_hm_a,soil_f_hm_i,soil_f_hm_p,over_ke_d,over_ke_n,over_scttr,over_spect,over_rfl_d,over_photocap_n0,over_nc_ct,over_acen_et,over_hc_et,over_str_et,over_kc0,over_ko0,over_acen_kc,over_acen_ko,over_acen_vc,over_cv_j,over_cv_p,over_jvr,over_gss_b0,over_gss_b1,over_gss_b2,under_nc_ct,under_gss_b0,under_gss_b1,under_gss_b2
164,0.2,0.1,0.0,17.0,250.0,0.7400000000000001,0.055999999999999994,5.0,10.0,3.9993999999999996,33.6,1.0,9800.0,50.0,0.1,30.0,62.0,0.42000000000000004,0.42000000000000004,0.5,0.05,0.401,0.014000000000000002,2.0,0.005,1.4,2.2,3.0,5.0,32.6,0.004,0.004,0.003,0.12399999999999999,3.0,4.1,0.3,0.7400000000000001,5.6000000000000005,11.0,286.0,200.0,0.08,25.6,35.0,0.0,35.0,28.6,9800.0,22.400000000000002,0.4,366.0,90.0,0.26,0.26,0.1,1.602,0.5,0.032,2.0,0.005,2.2,2.6,1.8,300.0,32.6,0.0,0.0,0.005,5.800000000000001,0.5,83.0,0.1,0.13,10.0,10.0,0.3,0.2,0.4,0.04020000000000001,0.7300000000000001,0.22000000000000003,0.7300000000000001,0.7300000000000001,0.66,0.42000000000000004,0.54,0.6,0.5,0.6,0.3,0.78,0.05,0.1,0.08600000000000001,0.5,250.0,80000.0,150000.0,640.0,25.0,29000.0,74000.0,40000.0,68000.0,0.45,0.8400000000000001,1.3,10.0,1000.0,6.6000000000000005,30.0,6.3999999999999995,6400.0,1.0
165,0.2,0.1,0.0,17.0,250.0,0.7400000000000001,0.055999999999999994,5.0,10.0,3.9993999999999996,33.6,1.0,9800.0,50.0,0.1,30.0,62.0,0.42000000000000004,0.42000000000000004,0.5,0.05,0.401,0.014000000000000002,2.0,0.005,1.4,2.2,3.0,5.0,32.6,0.004,0.004,0.003,0.12399999999999999,3.0,4.1,0.3,0.7400000000000001,5.6000000000000005,11.0,286.0,200.0,0.08,25.6,35.0,0.0,35.0,28.6,9800.0,22.400000000000002,0.4,366.0,90.0,0.26,0.26,0.1,1.602,0.5,0.032,2.0,0.005,2.2,1.4,1.8,300.0,32.6,0.0,0.0,0.005,5.800000000000001,0.5,83.0,0.1,0.13,10.0,10.0,0.3,0.2,0.4,0.04020000000000001,0.7300000000000001,0.22000000000000003,0.7300000000000001,0.7300000000000001,0.66,0.42000000000000004,0.54,0.6,0.5,0.6,0.3,0.78,0.05,0.1,0.08600000000000001,0.5,250.0,80000.0,150000.0,640.0,25.0,29000.0,74000.0,40000.0,68000.0,0.45,0.8400000000000001,1.3,10.0,1000.0,6.6000000000000005,30.0,6.3999999999999995,6400.0,1.0
166,0.2,0.58,0.0,17.0,250.0,0.7400000000000001,0.055999999999999994,5.0,10.0,3.9993999999999996,33.6,1.0,9800.0,50.0,0.1,30.0,62.0,0.42000000000000004,0.42000000000000004,0.5,0.05,0.401,0.014000000000000002,2.0,0.005,1.4,2.2,3.0,5.0,32.6,0.004,0.004,0.003,0.12399999999999999,3.0,4.1,0.3,0.7400000000000001,5.6000000000000005,11.0,286.0,200.0,0.08,25.6,35.0,0.0,35.0,28.6,9800.0,22.400000000000002,0.4,366.0,90.0,0.26,0.26,0.1,1.602,0.5,0.032,2.0,0.005,2.2,1.4,1.8,300.0,32.6,0.0,0.0,0.005,5.800000000000001,0.5,83.0,0.1,0.13,10.0,10.0,0.3,0.2,0.4,0.04020000000000001,0.7300000000000001,0.22000000000000003,0.7300000000000001,0.7300000000000001,0.66,0.42000000000000004,0.54,0.6,0.5,0.6,0.3,0.78,0.05,0.1,0.08600000000000001,0.5,250.0,80000.0,150000.0,640.0,25.0,29000.0,74000.0,40000.0,68000.0,0.45,0.8400000000000001,1.3,10.0,1000.0,6.6000000000000005,30.0,6.3999999999999995,6400.0,1.0
167,0.2,0.58,0.0,17.0,250.0,0.7400000000000001,0.055999999999999994,5.0,10.0,3.9993999999999996,33.6,1.0,9800.0,50.0,0.1,30.0,62.0,0.42000000000000004,0.42000000000000004,0.5,0.05,0.401,0.014000000000000002,2.0,0.005,1.4,2.2,3.0,5.0,32.6,0.004,0.004,0.003,0.12399999999999999,3.0,4.1,0.3,0.7400000000000001,5.6000000000000005,11.0,286.0,200.0,0.08,25.6,35.0,0.0,35.0,28.6,9800.0,22.400000000000002,0.4,366.0,90.0,0.26,0.26,0.1,1.602,0.5,0.032,2.0,0.005,2.2,1.4,1.8,300.0,32.6,0.0,0.0,0.005,5.800000000000001,0.5,83.0,0.1,0.13,10.0,10.0,0.3,0.2,0.4,0.04020000000000001,0.7300000000000001,0.22000000000000003,0.7300000000000001,0.7300000000000001,0.66,0.42000000000000004,0.54,0.6,0.5,0.0,0.3,0.78,0.05,0.1,0.08600000000000001,0.5,250.0,80000.0,150000.0,640.0,25.0,29000.0,74000.0,40000.0,68000.0,0.45,0.8400000000000001,1.3,10.0,1000.0,6.6000000000000005,30.0,6.3999999999999995,6400.0,1.0
168,0.2,0.58,0.0,17.0,250.0,0.7400000000000001,0.055999999999999994,5.0,10.0,3.9993999999999996,33.6,1.0,9800.0,50.0,0.1,30.0,62.0,0.42000000000000004,0.42000000000000004,0.5,0.05,0.401,0.014000000000000002,2.0,0.005,1.4,2.2,3.0,5.0,32.6,0.004,0.004,0.003,0.12399999999999999,3.0,4.1,0.3,0.7400000000000001,5.6000000000000005,11.0,286.0,200.0,0.08,25.6,35.0,0.0,35.0,28.6,9800.0,22.400000000000002,0.4,366.0,90.0,0.26,0.26,0.1,1.602,0.5,0.032,2.0,0.005,2.2,1.4,1.8,300.0,32.6,0.0,0.0,0.005,5.800000000000001,3.1999999999999997,83.0,0.1,0.13,10.0,10.0,0.3,0.2,0.4,0.04020000000000001,0.7300000000000001,0.22000000000000003,0.7300000000000001,0.7300000000000001,0.66,0.42000000000000004,0.54,0.6,0.5,0.0,0.3,0.78,0.05,0.1,0.08600000000000001,0.5,250.0,80000.0,150000.0,640.0,25.0,29000.0,74000.0,40000.0,68000.0,0.45,0.8400000000000001,1.3,10.0,1000.0,6.6000000000000005,30.0,6.3999999999999995,6400.0,1.0
169,0.2,0.58,0.0,17.0,250.0,0.7400000000000001,0.055999999999999994,5.0,10.0,3.9993999999999996,33.6,1.0,9800.0,50.0,0.1,30.0,62.0,0.42000000000000004,0.42000000000000004,0.5,0.05,0.401,0.014000000000000002,2.0,0.005,1.4,2.2,3.0,5.0,32.6,0.004,0.004,0.003,0.12399999999999999,3.0,4.1,0.3,0.7400000000000001,5.6000000000000005,11.0,286.0,200.0,0.08,25.6,35.0,0.0,35.0,28.6,9800.0,22.400000000000002,0.4,366.0,90.0,0.26,0.26,0.1,1.602,0.5,0.032,2.0,0.005,2.2,1.4,1.8,300.0,32.6,0.0,0.0,0.005,5.800000000000001,3.1999999999999997,83.0,0.1,0.13,10.0,10.0,0.3,2.48,0.4,0.04020000000000001,0.7300000000000001,0.22000000000000003,0.7300000000000001,0.7300000000000001,0.66,0.42000000000000004,0.54,0.6,0.5,0.0,0.3,0.78,0.05,0.1,0.08600000000000001,0.5,250.0,80000.0,150000.0,640.0,25.0,29000.0,74000.0,40000.0,68000.0,0.45,0.8400000000000001,1.3,10.0,1000.0,6.6000000000000005,30.0,6.3999999999999995,6400.0,1.0
170,0.2,0.58,0.0,17.0,250.0,0.7400000000000001,0.055999999999999994,5.0,10.0,3.9993999999999996,33.6,1.0,9800.0,50.0,0.1,30.0,62.0,0.42000000000000004,0.42000000000000004,0.5,0.05,0.401,0.014000000000000002,2.0,0.005,1.4,2.2,3.0,5.0,32.6,0.004,0.004,0.003,0.12399999999999999,3.0,4.1,0.3,0.7400000000000001,5.6000000000000005,11.0,286.0,200.0,0.08,25.6,35.0,0.0,35.0,28.6,9800.0,22.400000000000002,0.4,366.0,90.0,0.26,0.26,0.1,1.602,0.5,0.032,2.0,0.005,2.2,1.4,1.8,300.0,80.0,0.0,0.0,0.005,5.800000000000001,3.1999999999999997,83.0,0.1,0.13,10.0,10.0,0.3,2.48,0.4,0.04020000000000001,0.7300000000000001,0.22000000000000003,0.7300000000000001,0.7300000000000001,0.66,0.42000000000000004,0.54,0.6,0.5,0.0,0.3,0.78,0.05,0.1,0.08600000000000001,0.5,250.0,80000.0,150000.0,640.0,25.0,29000.0,74000.0,40000.0,68000.0,0.45,0.8400000000000001,1.3,10.0,1000.0,6.6000000000000005,30.0,6.3999999999999995,6400.0,1.0
171,0.2,0.58,0.0,17.0,250.0,0.7400000000000001,0.055999999999999994,5.0,10.0,3.9993999999999996,33.6,1.0,9800.0,50.0,0.1,30.0,62.0,0.42000000000000004,0.42000000000000004,0.5,0.05,0.401,0.014000000000000002,2.0,0.005,1.4,2.2,3.0,5.0,32.6,0.004,0.004,0.003,0.12399999999999999,3.0,4.1,0.3,0.7400000000000001,5.6000000000000005,11.0,286.0,200.0,0.08,25.6,35.0,0.0,35.0,28.6,9800.0,22.400000000000002,0.4,366.0,48.0,0.26,0.26,0.1,1.602,0.5,0.032,2.0,0.005,2.2,1.4,1.8,300.0,80.0,0.0,0.0,0.005,5.800000000000001,3.1999999999999997,83.0,0.1,0.13,10.0,10.0,0.3,2.48,0.4,0.04020000000000001,0.7300000000000001,0.22000000000000003,0.7300000000000001,0.7300000000000001,0.66,0.42000000000000004,0.54,0.6,0.5,0.0,0.3,0.78,0.05,0.1,0.08600000000000001,0.5,250.0,80000.0,150000.0,640.0,25.0,29000.0,74000.0,40000.0,68000.0,0.45,0.8400000000000001,1.3,10.0,1000.0,6.6000000000000005,30.0,6.3999999999999995,6400.0,1.0
172,0.2,0.58,0.0,17.0,250.0,0.7400000000000001,0.055999999999999994,5.0,10.0,3.9993999999999996,33.6,1.0,9800.0,50.0,0.4,30.0,62.0,0.42000000000000004,0.42000000000000004,0.5,0.05,0.401,0.014000000000000002,2.0,0.005,1.4,2.2,3.0,5.0,32.6,0.004,0.004,0.003,0.12399999999999999,3.0,4.1,0.3,0.7400000000000001,5.6000000000000005,11.0,286.0,200.0,0.08,25.6,35.0,0.0,35.0,28.6,9800.0,22.400000000000002,0.4,366.0,48.0,0.26,0.26,0.1,1.602,0.5,0.032,2.0,0.005,2.2,1.4,1.8,300.0,80.0,0.0,0.0,0.005,5.800000000000001,3.1999999999999997,83.0,0.1,0.13,10.0,10.0,0.3,2.48,0.4,0.04020000000000001,0.7300000000000001,0.22000000000000003,0.7300000000000001,0.7300000000000001,0.66,0.42000000000000004,0.54,0.6,0.5,0.0,0.3,0.78,0.05,0.1,0.08600000000000001,0.5,250.0,80000.0,150000.0,640.0,25.0,29000.0,74000.0,40000.0,68000.0,0.45,0.8400000000000001,1.3,10.0,1000.0,6.6000000000000005,30.0,6.3999999999999995,6400.0,1.0
173,0.2,0.58,0.0,17.0,250.0,0.7400000000000001,0.055999999999999994,5.0,10.0,3.9993999999999996,33.6,1.0,9800.0,50.0,0.4,30.0,62.0,0.42000000000000004,0.42000000000000004,0.5,0.05,0.401,0.014000000000000002,2.0,0.005,1.4,2.2,3.0,5.0,32.6,0.004,0.004,0.003,0.12399999999999999,3.0,4.1,0.3,0.7400000000000001,5.6000000000000005,11.0,286.0,200.0,0.08,25.6,35.0,0.0,35.0,28.6,9800.0,22.400000000000002,0.4,366.0,48.0,0.26,0.26,0.1,1.602,0.5,0.032,2.0,0.005,2.2,1.4,1.8,300.0,80.0,0.0,0.0,0.005,5.800000000000001,3.1999999999999997,83.0,0.1,0.13,10.0,10.0,0.3,2.48,0.4,0.04020000000000001,0.7300000000000001,0.22000000000000003,0.7300000000000001,0.7300000000000001,0.66,0.42000000000000004,0.54,0.6,0.5,0.0,0.3,0.78,0.05,0.1,0.08600000000000001,0.5,250.0,80000.0,150000.0,760.0,25.0,29000.0,74000.0,40000.0,68000.0,0.45,0.8400000000000001,1.3,10.0,1000.0,6.6000000000000005,30.0,6.3999999999999995,6400.0,1.0
174,0.2,0.58,0.0,17.0,250.0,0.7400000000000001,0.055999999999999994,5.0,10.0,3.9993999999999996,33.6,1.0,9800.0,50.0,0.4,30.0,62.0,0.42000000000000004,0.42000000000000004,0.5,0.05,0.401,0.014000000000000002,2.0,0.005,1.4,2.2,3.0,5.0,32.6,0.004,0.004,0.003,0.12399999999999999,3.0,4.1,0.3,0.7400000000000001,5.6000000000000005,11.0,286.0,200.0,0.08,25.6,35.0,0.0,35.0,28.6,9800.0,22.400000000000002,0.4,366.0,48.0,0.26,0.26,0.1,1.602,0.5,0.032,2.0,0.005,2.2,1.4,1.8,300.0,80.0,0.0,0.0,0.005,5.800000000000001,3.1999999999999997,83.0,0.1,0.13,10.0,10.0,0.3,2.48,0.4,0.04020000000000001,0.7300000000000001,0.22000000000000003,0.7300000000000001,0.22000000000000003,0.66,0.42000000000000004,0.54,0.6,0.5,0.0,0.3,0.78,0.05,0.1,0.08600000000000001,0.5,250.0,80000.0,150000.0,760.0,25.0,29000.0,74000.0,40000.0,68000.0,0.45,0.8400000000000001,1.3,10.0,1000.0,6.6000000000000005,30.0,6.3999999999999995,6400.0,1.0
175,0.2,0.58,0.0,17.0,250.0,0.7400000000000001,0.055999999999999994,5.0,10.0,3.9993999999999996,33.6,1.0,9800.0,50.0,0.4,30.0,62.0,0.42000000000000004,0.42000000000000004,0.5,0.05,0.401,0.014000000000000002,2.0,0.005,1.4,2.2,3.0,5.0,32.6,0.004,0.004,0.003,0.12399999999999999,3.0,4.1,0.3,0.7400000000000001,5.6000000000000005,11.0,286.0,200.0,0.08,25.6,35.0,0.0,35.0,28.6,9800.0,22.400000000000002,0.4,366.0,48.0,0.26,0.26,0.1,1.602,0.5,0.032,2.0,0.005,2.2,1.4,1.8,300.0,80.0,0.0,0.0,0.002,5.800000000000001,3.1999999999999997,83.0,0.1,0.13,10.0,10.0,0.3,2.48,0.4,0.04020000000000001,0.7300000000000001,0.22000000000000003,0.7300000000000001,0.22000000000000003,0.66,0.42000000000000004,0.54,0.6,0.5,0.0,0.3,0.78,0.05,0.1,0.08600000000000001,0.5,250.0,80000.0,150000.0,760.0,25.0,29000.0,74000.0,40000.0,68000.0,0.45,0.8400000000000001,1.3,10.0,1000.0,6.6000000000000005,30.0,6.3999999999999995,6400.0,1.0
176,0.2,0.58,0.0,17.0,250.0,0.7400000000000001,0.055999999999999994,5.0,10.0,3.9993999999999996,33.6,1.0,9800.0,50.0,0.4,30.0,62.0,0.42000000000000004,0.42000000000000004,0.5,0.05,0.401,0.014000000000000002,2.0,0.005,1.4,2.2,3.0,5.0,32.6,0.004,0.004,0.003,0.12399999999999999,3.0,4.1,0.3,0.7400000000000001,5.6000000000000005,11.0,286.0,200.0,0.08,25.6,35.0,0.0,35.0,28.6,9800.0,22.400000000000002,0.4,366.0,48.0,0.26,0.26,0.1,1.602,0.5,0.032,2.0,0.005,1.0,1.4,1.8,300.0,80.0,0.0,0.0,0.002,5.800000000000001,3.1999999999999997,83.0,0.1,0.13,10.0,10.0,0.3,2.48,0.4,0.04020000000000001,0.7300000000000001,0.22000000000000003,0.7300000000000001,0.22000000000000003,0.66,0.42000000000000004,0.54,0.6,0.5,0.0,0.3,0.78,0.05,0.1,0.08600000000000001,0.5,250.0,80000.0,150000.0,760.0,25.0,29000.0,74000.0,40000.0,68000.0,0.45,0.8400000000000001,1.3,10.0,1000.0,6.6000000000000005,30.0,6.3999999999999995,6400.0,1.0
177,0.2,0.58,0.0,17.0,250.0,0.7400000000000001,0.02,5.0,10.0,3.9993999999999996,33.6,1.0,9800.0,50.0,0.4,30.0,62.0,0.42000000000000004,0.42000000000000004,0.5,0.05,0.401,0.014000000000000002,2.0,0.005,1.4,2.2,3.0,5.0,32.6,0.004,0.004,0.003,0.12399999999999999,3.0,4.1,0.3,0.7400000000000001,5.6000000000000005,11.0,286.0,200.0,0.08,25.6,35.0,0.0,35.0,28.6,9800.0,22.400000000000002,0.4,366.0,48.0,0.26,0.26,0.1,1.602,0.5,0.032,2.0,0.005,1.0,1.4,1.8,300.0,80.0,0.0,0.0,0.002,5.800000000000001,3.1999999999999997,83.0,0.1,0.13,10.0,10.0,0.3,2.48,0.4,0.04020000000000001,0.7300000000000001,0.22000000000000003,0.7300000000000001,0.22000000000000003,0.66,0.42000000000000004,0.54,0.6,0.5,0.0,0.3,0.78,0.05,0.1,0.08600000000000001,0.5,250.0,80000.0,150000.0,760.0,25.0,29000.0,74000.0,40000.0,68000.0,0.45,0.8400000000000001,1.3,10.0,1000.0,6.6000000000000005,30.0,6.3999999999999995,6400.0,1.0
178,0.2,0.58,0.0,17.0,250.0,0.7400000000000001,0.02,5.0,10.0,3.9993999999999996,33.6,1.0,9800.0,50.0,0.4,30.0,62.0,0.42000000000000004,0.42000000000000004,0.5,0.05,0.401,0.014000000000000002,2.0,0.005,1.4,2.2,3.0,5.0,32.6,0.004,0.004,0.003,0.12399999999999999,3.0,4.1,0.3,0.7400000000000001,5.6000000000000005,11.0,286.0,200.0,0.044,25.6,35.0,0.0,35.0,28.6,9800.0,22.400000000000002,0.4,366.0,48.0,0.26,0.26,0.1,1.602,0.5,0.032,2.0,0.005,1.0,1.4,1.8,300.0,80.0,0.0,0.0,0.002,5.800000000000001,3.1999999999999997,83.0,0.1,0.13,10.0,10.0,0.3,2.48,0.4,0.04020000000000001,0.7300000000000001,0.22000000000000003,0.7300000000000001,0.22000000000000003,0.66,0.42000000000000004,0.54,0.6,0.5,0.0,0.3,0.78,0.05,0.1,0.08600000000000001,0.5,250.0,80000.0,150000.0,760.0,25.0,29000.0,74000.0,40000.0,68000.0,0.45,0.8400000000000001,1.3,10.0,1000.0,6.6000000000000005,30.0,6.3999999999999995,6400.0,1.0
179,0.2,0.58,0.0,17.0,250.0,0.7400000000000001,0.02,5.0,10.0,3.9993999999999996,33.6,1.0,9800.0,50.0,0.4,30.0,62.0,0.42000000000000004,0.42000000000000004,0.5,0.05,0.401,0.014000000000000002,2.0,0.005,1.4,2.2,3.0,5.0,32.6,0.004,0.004,0.003,0.12399999999999999,3.0,4.1,0.3,0.7400000000000001,5.6000000000000005,11.0,286.0,200.0,0.044,25.6,35.0,0.0,35.0,28.6,9800.0,22.400000000000002,0.4,366.0,48.0,0.26,0.26,0.1,1.602,0.5,0.032,2.0,0.005,1.0,1.4,1.8,300.0,80.0,0.0,0.0,0.002,5.800000000000001,3.1999999999999997,83.0,0.1,0.13,10.0,10.0,0.3,2.48,0.4,0.04020000000000001,0.7300000000000001,0.22000000000000003,0.7300000000000001,0.22000000000000003,0.66,0.42000000000000004,0.54,0.6,0.5,0.0,0.3,0.78,0.05,0.1,0.08600000000000001,0.5,250.0,80000.0,150000.0,760.0,52.0,29000.0,74000.0,40000.0,68000.0,0.45,0.8400000000000001,1.3,10.0,1000.0,6.6000000000000005,30.0,6.3999999999999995,6400.0,1.0
180,0.2,0.58,0.0,17.0,250.0,0.7400000000000001,0.02,5.0,10.0,3.9993999999999996,33.6,1.0,9800.0,50.0,0.4,30.0,62.0,0.42000000000000004,0.42000000000000004,0.5,0.05,0.401,0.014000000000000002,2.0,0.005,1.4,2.2,3.0,5.0,32.6,0.004,0.004,0.003,0.12399999999999999,3.0,4.1,0.3,0.7400000000000001,5.6000000000000005,11.0,286.0,200.0,0.044,25.6,35.0,0.0,35.0,28.6,20000.0,22.400000000000002,0.4,366.0,48.0,0.26,0.26,0.1,1.602,0.5,0.032,2.0,0.005,1.0,1.4,1.8,300.0,80.0,0.0,0.0,0.002,5.800000000000001,3.1999999999999997,83.0,0.1,0.13,10.0,10.0,0.3,2.48,0.4,0.04020000000000001,0.7300000000000001,0.22000000000000003,0.7300000000000001,0.22000000000000003,0.66,0.42000000000000004,0.54,0.6,0.5,0.0,0.3,0.78,0.05,0.1,0.08600000000000001,0.5,250.0,80000.0,150000.0,760.0,52.0,29000.0,74000.0,40000.0,68000.0,0.45,0.8400000000000001,1.3,10.0,1000.0,6.6000000000000005,30.0,6.3999999999999995,6400.0,1.0
181,0.2,0.58,0.0,17.0,250.0,0.7400000000000001,0.02,5.0,10.0,3.9993999999999996,33.6,1.0,9800.0,50.0,0.4,30.0,62.0,0.18000000000000002,0.42000000000000004,0.5,0.05,0.401,0.014000000000000002,2.0,0.005,1.4,2.2,3.0,5.0,32.6,0.004,0.004,0.003,0.12399999999999999,3.0,4.1,0.3,0.7400000000000001,5.6000000000000005,11.0,286.0,200.0,0.044,25.6,35.0,0.0,35.0,28.6,20000.0,22.400000000000002,0.4,366.0,48.0,0.26,0.26,0.1,1.602,0.5,0.032,2.0,0.005,1.0,1.4,1.8,300.0,80.0,0.0,0.0,0.002,5.800000000000001,3.1999999999999997,83.0,0.1,0.13,10.0,10.0,0.3,2.48,0.4,0.04020000000000001,0.7300000000000001,0.22000000000000003,0.7300000000000001,0.22000000000000003,0.66,0.42000000000000004,0.54,0.6,0.5,0.0,0.3,0.78,0.05,0.1,0.08600000000000001,0.5,250.0,80000.0,150000.0,760.0,52.0,29000.0,74000.0,40000.0,68000.0,0.45,0.8400000000000001,1.3,10.0,1000.0,6.6000000000000005,30.0,6.3999999999999995,6400.0,1.0
182,0.2,0.58,0.0,17.0,250.0,0.7400000000000001,0.02,5.0,10.0,3.9993999999999996,33.6,1.0,9800.0,50.0,0.4,30.0,62.0,0.18000000000000002,0.42000000000000004,0.5,0.05,0.401,0.014000000000000002,2.0,0.005,1.4,2.2,3.0,5.0,32.6,0.004,0.004,0.003,0.12399999999999999,3.0,4.1,0.3,0.7400000000000001,5.6000000000000005,11.0,286.0,200.0,0.044,25.6,35.0,0.0,35.0,28.6,20000.0,22.400000000000002,0.4,366.0,48.0,0.26,0.26,0.1,1.602,0.5,0.032,2.0,0.005,1.0,1.4,1.8,300.0,80.0,0.0,0.0,0.002,5.800000000000001,3.1999999999999997,83.0,0.1,0.13,10.0,10.0,0.3,2.48,0.4,0.04020000000000001,0.7300000000000001,0.22000000000000003,0.7300000000000001,0.22000000000000003,0.66,0.42000000000000004,0.54,0.6,0.5,0.0,0.3,0.78,0.05,0.25,0.08600000000000001,0.5,250.0,80000.0,150000.0,760.0,52.0,29000.0,74000.0,40000.0,68000.0,0.45,0.8400000000000001,1.3,10.0,1000.0,6.6000000000000005,30.0,6.3999999999999995,6400.0,1.0
183,0.2,0.58,0.0,17.0,250.0,0.7400000000000001,0.02,5.0,10.0,3.9993999999999996,33.6,1.0,9800.0,50.0,0.4,30.0,62.0,0.18000000000000002,0.42000000000000004,0.5,0.05,0.401,0.014000000000000002,2.0,0.005,1.4,2.2,3.0,5.0,32.6,0.004,0.004,0.003,0.12399999999999999,3.0,4.1,0.3,0.7400000000000001,5.6000000000000005,11.0,286.0,200.0,0.044,25.6,35.0,0.0,35.0,28.6,20000.0,22.400000000000002,0.4,366.0,48.0,0.26,0.26,0.1,0.40800000000000003,0.5,0.032,2.0,0.005,1.0,1.4,1.8,300.0,80.0,0.0,0.0,0.002,5.800000000000001,3.1999999999999997,83.0,0.1,0.13,10.0,10.0,0.3,2.48,0.4,0.04020000000000001,0.7300000000000001,0.22000000000000003,0.7300000000000001,0.22000000000000003,0.66,0.42000000000000004,0.54,0.6,0.5,0.0,0.3,0.78,0.05,0.25,0.08600000000000001,0.5,250.0,80000.0,150000.0,760.0,52.0,29000.0,74000.0,40000.0,68000.0,0.45,0.8400000000000001,1.3,10.0,1000.0,6.6000000000000005,30.0,6.3999999999999995,6400.0,1.0
184,0.2,0.58,0.0,17.0,250.0,0.7400000000000001,0.02,5.0,10.0,3.9993999999999996,33.6,1.0,9800.0,50.0,0.4,30.0,62.0,0.18000000000000002,0.42000000000000004,0.5,0.05,0.401,0.014000000000000002,2.0,0.005,1.4,2.2,3.0,5.0,32.6,0.004,0.004,0.003,0.12399999999999999,3.0,4.1,0.3,0.7400000000000001,5.6000000000000005,11.0,286.0,200.0,0.044,25.6,35.0,0.0,35.0,28.6,20000.0,22.400000000000002,0.4,366.0,48.0,0.26,0.26,0.1,0.40800000000000003,0.5,0.032,2.0,0.005,1.0,1.4,3.0,300.0,80.0,0.0,0.0,0.002,5.800000000000001,3.1999999999999997,83.0,0.1,0.13,10.0,10.0,0.3,2.48,0.4,0.04020000000000001,0.7300000000000001,0.22000000000000003,0.7300000000000001,0.22000000000000003,0.66,0.42000000000000004,0.54,0.6,0.5,0.0,0.3,0.78,0.05,0.25,0.08600000000000001,0.5,250.0,80000.0,150000.0,760.0,52.0,29000.0,74000.0,40000.0,68000.0,0.45,0.8400000000000001,1.3,10.0,1000.0,6.6000000000000005,30.0,6.3999999999999995,6400.0,1.0
185,0.2,0.58,0.0,17.0,250.0,0.7400000000000001,0.02,5.0,10.0,3.9993999999999996,33.6,1.0,9800.0,50.0,0.4,30.0,62.0,0.18000000000000002,0.42000000000000004,0.5,0.05,0.401,0.014000000000000002,2.0,0.005,1.4,2.2,3.0,5.0,32.6,0.004,0.004,0.003,0.12399999999999999,3.0,4.1,0.3,0.7400000000000001,5.6000000000000005,11.0,286.0,200.0,0.044,25.6,35.0,0.0,35.0,28.6,20000.0,22.400000000000002,0.4,366.0,48.0,0.26,0.26,0.1,0.40800000000000003,0.5,0.032,2.0,0.005,1.0,1.4,3.0,300.0,80.0,0.0,0.0,0.002,5.800000000000001,3.1999999999999997,83.0,0.1,0.13,10.0,10.0,0.3,2.48,0.4,0.04020000000000001,0.7300000000000001,0.22000000000000003,0.7300000000000001,0.22000000000000003,0.66,0.42000000000000004,0.54,0.3,0.5,0.0,0.3,0.78,0.05,0.25,0.08600000000000001,0.5,250.0,80000.0,150000.0,760.0,52.0,29000.0,74000.0,40000.0,68000.0,0.45,0.8400000000000001,1.3,10.0,1000.0,6.6000000000000005,30.0,6.3999999999999995,6400.0,1.0
